,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
10,Band Introductions - Live,Licked Live In NYC,2022-06-10,11,06KxbhUQxW94BdHvjjvQzp,spotify:track:06KxbhUQxW94BdHvjjvQzp,0.732,0.262,0.939,0.00952,0.936,-9.269,0.222,79.42,0.0317,27,284426
11,Thru And Thru - Live,Licked Live In NYC,2022-06-10,12,1rXa5covpujMsZPzOadZRr,spotify:track:1rXa5covpujMsZPzOadZRr,0.672,0.278,0.651,0.000425,0.893,-7.024,0.0553,95.853,0.334,27,432360
12,Happy - Live,Licked Live In NYC,2022-06-10,13,0qr1oRKbG1EazVFjNGd1Li,spotify:track:0qr1oRKbG1EazVFjNGd1Li,0.473,0.322,0.947,0.163,0.955,-4.12,0.0602,136.149,0.498,27,222560
13,Gimme Shelter - Live,Licked Live In NYC,2022-06-10,14,3Dv8Lmpi2bWyOdyfwVjlTw,spotify:track:3Dv8Lmpi2bWyOdyfwVjlTw,0.423,0.36,0.98,0.00219,0.98,-5.104,0.104,119.779,0.136,28,430426
14,You Got Me Rocking - Live,Licked Live In NYC,2022-06-10,15,2aN5Ar91xvFAEdpeDPr65b,spotify:track:2aN5Ar91xvFAEdpeDPr65b,0.32,0.388,0.974,0.0955,0.966,-4.982,0.0974,128.486,0.166,26,227546
15,Can't You Hear Me Knocking - Live,Licked Live In NYC,2022-06-10,16,2hyGhUTLHq3M5xquWrkN8s,spotify:track:2hyGhUTLHq3M5xquWrkN8s,0.435,0.401,0.921,0.0366,0.976,-5.664,0.0517,144.848,0.734,27,667986
16,Honky Tonk Women - Live,Licked Live In NYC,2022-06-10,17,3na0tUgyURnbyXe6qsO8S3,spotify:track:3na0tUgyURnbyXe6qsO8S3,0.536,0.401,0.94,0.00183,0.937,-4.858,0.0928,112.304,0.342,27,301106
17,Satisfaction - Live,Licked Live In NYC,2022-06-10,18,6oM2I8fqyXxIRaZVJ7qPRg,spotify:track:6oM2I8fqyXxIRaZVJ7qPRg,0.5,0.256,0.979,0.309,0.969,-4.472,0.0906,142.464,0.24,28,371133
18,It's Only Rock 'N' Roll - Live,Licked Live In NYC,2022-06-10,19,1Wkbdv5UDv3slS34WWJOAN,spotify:track:1Wkbdv5UDv3slS34WWJOAN,0.675,0.378,0.986,0.621,0.971,-5.232,0.0833,140.253,0.436,25,303960
19,When The Whip Comes Down - Live,Licked Live In NYC,2022-06-10,20,4hTRileyEpgtFpZ64mYXkp,spotify:track:4hTRileyEpgtFpZ64mYXkp,0.336,0.292,0.986,0.282,0.975,-5.827,0.131,149.383,0.179,24,291093
20,Brown Sugar - Live,Licked Live In NYC,2022-06-10,21,2JMQKVRanp4auj0hGkw3GE,spotify:track:2JMQKVRanp4auj0hGkw3GE,0.439,0.34,0.989,0.722,0.982,-4.734,0.108,139.361,0.164,25,337600
21,Sympathy For The Devil - Live,Licked Live In NYC,2022-06-10,22,183DVZGxd5Nw5ia0Tv8KOF,spotify:track:183DVZGxd5Nw5ia0Tv8KOF,0.424,0.447,0.979,2.17e-05,0.953,-4.942,0.114,109.191,0.295,26,409466
22,Jumpin Jack Flash - Live,Licked Live In NYC,2022-06-10,23,7p0sTErcMXc1jJ2Ff4QlcT,spotify:track:7p0sTErcMXc1jJ2Ff4QlcT,0.313,0.192,0.964,0.538,0.968,-4.264,0.0609,138.005,0.191,25,370733
23,Honky Tonk Women - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,1,7BPKw4y2CX3waC8IQnQDXB,spotify:track:7BPKw4y2CX3waC8IQnQDXB,0.162,0.43,0.901,0.011,0.694,-6.215,0.045,112.077,0.89,32,216546
24,All Down The Line - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,2,7nQvrUDwdrskdM1Qeqf438,spotify:track:7nQvrUDwdrskdM1Qeqf438,0.107,0.245,0.965,0.0547,0.95,-5.153,0.0828,157.346,0.697,29,252640
25,Hand Of Fate - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,3,5L0g7jbPjo97KtsrYM3ep0,spotify:track:5L0g7jbPjo97KtsrYM3ep0,0.0654,0.477,0.899,0.0376,0.727,-6.189,0.0425,129.991,0.805,29,267866
26,Route 66 - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,4,0lJqBJWvI7k5l5eFLbbF8O,spotify:track:0lJqBJWvI7k5l5eFLbbF8O,0.0975,0.473,0.923,0.00157,0.722,-6.204,0.0791,144.625,0.792,30,193653
27,Fool To Cry - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,5,4ORw1k0PzLvF4F8BybMLma,spotify:track:4ORw1k0PzLvF4F8BybMLma,0.434,0.331,0.692,0.0143,0.889,-7.105,0.045,76.21,0.512,29,297386
28,Crazy Mama - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,6,0eumG7lbsUdmmIDr5VOSSC,spotify:track:0eumG7lbsUdmmIDr5VOSSC,0.0288,0.447,0.883,0.00554,0.726,-6.266,0.0371,117.604,0.556,29,299213
29,Mannish Boy - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,7,3xS9kCa3g4XXGatRVULzTz,spotify:track:3xS9kCa3g4XXGatRVULzTz,0.28,0.272,0.76,0.00087,0.962,-7.508,0.0526,201.585,0.782,27,362866
30,Crackin’ Up - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,8,1TZos9kygOjAaHw8398LZi,spotify:track:1TZos9kygOjAaHw8398LZi,0.308,0.594,0.801,0.103,0.699,-7.448,0.0277,105.572,0.925,27,254506
31,Dance Little Sister - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,9,7MBfVQ4f3qSGY7fTVX9HhM,spotify:track:7MBfVQ4f3qSGY7fTVX9HhM,0.0647,0.311,0.912,0.0426,0.851,-6.316,0.103,154.192,0.713,27,292533
32,Around And Around - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,10,3obSrugIHUiznbg0NkEBJg,spotify:track:3obSrugIHUiznbg0NkEBJg,0.0645,0.429,0.869,0.00543,0.848,-7.467,0.042,97.223,0.79,27,233200
33,Tumbling Dice - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,11,3MnDqaLZto9mE5GKbLaphc,spotify:track:3MnDqaLZto9mE5GKbLaphc,0.133,0.45,0.842,0.0358,0.758,-7.254,0.0343,107.825,0.768,32,296226
34,Hot Stuff - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,12,7ch462Z5tNmLK4pbN2nIpT,spotify:track:7ch462Z5tNmLK4pbN2nIpT,0.0372,0.497,0.914,0.181,0.753,-6.82,0.0487,110.005,0.791,27,328613
35,Star Star - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,13,6j7yZyys6FJOcPhDyBZHmI,spotify:track:6j7yZyys6FJOcPhDyBZHmI,0.0252,0.251,0.926,0.0661,0.901,-6.013,0.0997,155.776,0.767,26,264493
36,Let's Spend The Night Together - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,14,2w2ZqPMmPAmtjQnEhTsNHP,spotify:track:2w2ZqPMmPAmtjQnEhTsNHP,0.122,0.37,0.89,0.000808,0.7,-6.004,0.0408,78.472,0.723,26,228253
37,Worried Life Blues - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,15,5JCh3eM1P3sU0IZBGCDkHQ,spotify:track:5JCh3eM1P3sU0IZBGCDkHQ,0.239,0.417,0.677,0.00296,0.759,-8.309,0.0461,111.718,0.589,26,326706
38,Little Red Rooster - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,16,1ZVk6O2dxWKDyQIKIB2eOa,spotify:track:1ZVk6O2dxWKDyQIKIB2eOa,0.194,0.292,0.608,0.00879,0.746,-8.809,0.0341,98.803,0.43,25,290960
39,It’s Only Rock ’N’ Roll (But I Like It) - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,17,3zLSTP4RvQTni2RtA7cck0,spotify:track:3zLSTP4RvQTni2RtA7cck0,0.119,0.327,0.919,0.00432,0.94,-5.885,0.0379,141.465,0.901,29,295373
40,Rip This Joint - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,18,6QtxrobAYG2mMfM9LcW6Y4,spotify:track:6QtxrobAYG2mMfM9LcW6Y4,0.0293,0.437,0.948,0.756,0.976,-5.321,0.0943,116.343,0.727,25,131133
41,Brown Sugar - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,19,6nrRJBTr0qU66SGPxBkkpf,spotify:track:6nrRJBTr0qU66SGPxBkkpf,0.0482,0.347,0.916,0.0499,0.973,-5.455,0.081,150.435,0.795,25,204706
42,Jumpin’ Jack Flash - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,20,70ntdSs0g1wIP7xbpTWSds,spotify:track:70ntdSs0g1wIP7xbpTWSds,0.007,0.219,0.915,0.652,0.975,-6.613,0.104,151.344,0.64,27,326386
43,Melody - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,21,4uTQ3FJtWYqc84ARgQJT4Y,spotify:track:4uTQ3FJtWYqc84ARgQJT4Y,0.497,0.494,0.727,0.0,0.894,-7.673,0.0418,126.323,0.729,24,282413
44,Luxury - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,22,1jCNV8q2UPFHaMiZBjvomk,spotify:track:1jCNV8q2UPFHaMiZBjvomk,0.126,0.568,0.789,0.0515,0.728,-6.731,0.0284,127.512,0.946,24,311760
45,Worried About You - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,23,5FMCBVnugUvShPqgxBFDpU,spotify:track:5FMCBVnugUvShPqgxBFDpU,0.511,0.389,0.717,0.00627,0.714,-6.576,0.0263,82.795,0.633,25,491053
46,Start Me Up - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,1,0QT1jprS8mepNiTNvdVblv,spotify:track:0QT1jprS8mepNiTNvdVblv,0.0302,0.555,0.956,0.367,0.0753,-2.147,0.0577,121.752,0.933,39,214173
47,Hang Fire - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,2,0fcw78KJ56avczitNUdmB2,spotify:track:0fcw78KJ56avczitNUdmB2,0.0136,0.421,0.927,0.0797,0.264,-1.734,0.0345,151.096,0.922,29,141626
48,Slave - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,3,7CYbtT5BeRAVJnkJwgEBcu,spotify:track:7CYbtT5BeRAVJnkJwgEBcu,0.13,0.558,0.898,0.306,0.0562,-4.314,0.0515,133.338,0.853,29,392426
49,Little T&A - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,4,6S15wFSluDwivPVllx1chM,spotify:track:6S15wFSluDwivPVllx1chM,0.156,0.497,0.953,0.0429,0.667,-1.978,0.0328,135.453,0.801,28,204440
50,Black Limousine - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,5,2iMqzwJWjp3z6J3jCTVxzI,spotify:track:2iMqzwJWjp3z6J3jCTVxzI,0.122,0.48,0.934,0.198,0.701,-1.382,0.0715,108.894,0.825,25,214893
51,Neighbours - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,6,0TatWEWIZ3iT65ltkxn6w3,spotify:track:0TatWEWIZ3iT65ltkxn6w3,0.0754,0.479,0.981,0.00563,0.245,-1.712,0.071,82.412,0.671,24,214306
52,Worried About You - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,7,0Vb7dqiZ89IQngeX52jLaO,spotify:track:0Vb7dqiZ89IQngeX52jLaO,0.0804,0.423,0.714,0.000517,0.082,-4.01,0.0318,84.351,0.383,26,318253
53,Tops - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,8,4qN6oZw2aRuOGn4Lq4QnxU,spotify:track:4qN6oZw2aRuOGn4Lq4QnxU,0.0952,0.57,0.826,4.6e-05,0.11,-3.225,0.0457,80.247,0.634,26,229093
54,Heaven - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,9,7f1HoWerlIfVpwgsOu0Mib,spotify:track:7f1HoWerlIfVpwgsOu0Mib,0.174,0.611,0.559,0.0167,0.132,-5.833,0.0325,114.128,0.111,31,263186
55,No Use In Crying - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,10,4hH58AvAjRwnWQnC5IXhzR,spotify:track:4hH58AvAjRwnWQnC5IXhzR,0.578,0.594,0.609,0.000337,0.229,-3.171,0.0311,142.838,0.404,25,206533
56,Waiting On A Friend - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,11,5rF5SyxEdhjMi0ijb1Luqi,spotify:track:5rF5SyxEdhjMi0ijb1Luqi,0.0921,0.57,0.86,0.111,0.632,-2.903,0.0315,116.607,0.885,29,275760
57,Living In The Heart Of Love,Tattoo You (Super Deluxe),2021-10-22,1,0snzJKHdP7q7iEWAWVewc7,spotify:track:0snzJKHdP7q7iEWAWVewc7,0.00869,0.463,0.925,0.0825,0.0791,-1.392,0.0962,132.485,0.761,26,253053
58,Fiji Jim,Tattoo You (Super Deluxe),2021-10-22,2,7jq7FzX54N5h1swZhn4bt9,spotify:track:7jq7FzX54N5h1swZhn4bt9,0.0247,0.33,0.96,0.00585,0.044,-1.014,0.204,179.524,0.624,23,240466
59,Troubles A’ Comin,Tattoo You (Super Deluxe),2021-10-22,3,3Lmv7FA2jUR2PH8rqhwzaY,spotify:track:3Lmv7FA2jUR2PH8rqhwzaY,0.0393,0.582,0.926,0.0604,0.0766,-2.732,0.0612,104.892,0.514,26,256173
60,"Shame, Shame, Shame",Tattoo You (Super Deluxe),2021-10-22,4,2OzKSJvmGCUsiuMlS2EF5N,spotify:track:2OzKSJvmGCUsiuMlS2EF5N,0.00699,0.475,0.908,0.043,0.319,-3.087,0.0419,78.362,0.564,22,253546
61,Drift Away,Tattoo You (Super Deluxe),2021-10-22,5,100ccVerC10XT80e9qKcNb,spotify:track:100ccVerC10XT80e9qKcNb,0.0971,0.421,0.674,1.05e-05,0.118,-3.404,0.0589,78.519,0.603,31,246586
62,It's A Lie,Tattoo You (Super Deluxe),2021-10-22,6,0UycNMER7WTsH1edRSsTf3,spotify:track:0UycNMER7WTsH1edRSsTf3,0.141,0.528,0.978,0.00669,0.406,-2.213,0.119,127.681,0.619,22,297000
63,Come To The Ball,Tattoo You (Super Deluxe),2021-10-22,7,03RJy09l9XuJZGmixPt7QQ,spotify:track:03RJy09l9XuJZGmixPt7QQ,0.0127,0.44,0.971,0.339,0.371,-2.498,0.0448,136.086,0.735,28,220720
64,"Fast Talking, Slow Walking",Tattoo You (Super Deluxe),2021-10-22,8,1a4BmdKkz56SERLEoWJNc8,spotify:track:1a4BmdKkz56SERLEoWJNc8,0.429,0.436,0.724,0.00274,0.0523,-2.89,0.0313,73.698,0.277,22,340200
65,Start Me Up,Tattoo You (Super Deluxe),2021-10-22,9,0INM0SfWqrD33nTDGA5Mts,spotify:track:0INM0SfWqrD33nTDGA5Mts,0.00482,0.661,0.879,0.00723,0.303,-2.911,0.0778,125.967,0.659,29,250360
66,Under My Thumb - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,1,6bfEROTTedGsYPKzg6Agkq,spotify:track:6bfEROTTedGsYPKzg6Agkq,0.178,0.374,0.954,0.908,0.988,-7.062,0.0766,140.934,0.582,22,233786
67,When The Whip Comes Down - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,2,5EARznSdXjRszJk5WTSFqx,spotify:track:5EARznSdXjRszJk5WTSFqx,0.194,0.382,0.972,0.959,0.67,-6.821,0.102,79.249,0.436,19,273546
68,Let's Spend The Night Together - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,3,1tgevSO1tG0mwuLqwxen19,spotify:track:1tgevSO1tG0mwuLqwxen19,0.458,0.382,0.959,0.964,0.955,-5.971,0.124,157.371,0.426,20,262040
69,Shattered - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,4,2GUGfCkxUubz7arI3nX54i,spotify:track:2GUGfCkxUubz7arI3nX54i,0.376,0.362,0.985,0.501,0.935,-6.276,0.163,162.353,0.289,19,281066
70,Neighbours - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,5,2sOpm0AZURgyXGhgy5uQrK,spotify:track:2sOpm0AZURgyXGhgy5uQrK,0.351,0.402,0.969,0.977,0.947,-6.204,0.104,92.289,0.379,18,250146
71,Black Limousine - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,6,1RJVKm42E1FDiEHDdRirUK,spotify:track:1RJVKm42E1FDiEHDdRirUK,0.292,0.307,0.963,0.927,0.994,-6.042,0.217,120.546,0.528,18,231400
72,Just My Imagination (Running Away With Me) - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,7,4dYsPUF7CbTr3dypXadEci,spotify:track:4dYsPUF7CbTr3dypXadEci,0.241,0.314,0.935,0.932,0.944,-6.393,0.0913,117.422,0.61,19,572186
73,Twenty Flight Rock - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,8,0qV3okWhZyPsp40aaczoMM,spotify:track:0qV3okWhZyPsp40aaczoMM,0.299,0.548,0.968,0.872,0.877,-5.737,0.0581,105.267,0.64,18,106120
74,Going To A Go-Go - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,9,5qNF2uTdTb1Q3gO4ChnvC7,spotify:track:5qNF2uTdTb1Q3gO4ChnvC7,0.458,0.572,0.932,0.773,0.941,-5.955,0.0671,127.818,0.624,19,220000
75,Chantilly Lace - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,10,44N2LGPWDdfZ2dTzzO4rld,spotify:track:44N2LGPWDdfZ2dTzzO4rld,0.427,0.485,0.952,0.791,0.958,-5.495,0.0605,123.483,0.752,18,251626
76,Let Me Go - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,11,3tGCxbXINNxHSv1rqIMhOv,spotify:track:3tGCxbXINNxHSv1rqIMhOv,0.114,0.286,0.978,0.917,0.903,-6.113,0.135,189.824,0.701,17,245733
77,Time Is On My Side - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,12,7xAaYf0Pt9IlcxfUfl719c,spotify:track:7xAaYf0Pt9IlcxfUfl719c,0.605,0.304,0.831,0.00664,0.89,-6.507,0.0992,174.336,0.473,18,231106
78,Beast Of Burden - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,13,4LljYIdSbIfwG7gWp6qcjK,spotify:track:4LljYIdSbIfwG7gWp6qcjK,0.393,0.556,0.882,0.126,0.963,-6.754,0.0496,111.12,0.783,20,442640
79,Let It Bleed - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,14,3B65s0AYHRn4PeVuuhYnmr,spotify:track:3B65s0AYHRn4PeVuuhYnmr,0.191,0.492,0.969,0.185,0.904,-6.337,0.0617,129.238,0.784,18,360386
80,You Can't Always Get What You Want - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,15,1XDh5It3t7GqdlxHL6Aoxa,spotify:track:1XDh5It3t7GqdlxHL6Aoxa,0.387,0.358,0.843,0.193,0.988,-7.031,0.0851,77.872,0.576,18,648266
81,Band Introductions - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,16,79WmJqppHiyEeJ6S4EY4iG,spotify:track:79WmJqppHiyEeJ6S4EY4iG,0.898,0.345,0.946,0.0514,0.732,-10.683,0.425,78.893,0.0316,15,71546
82,Little T&A - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,17,3rZmvRfoboInopoGZ2GsT8,spotify:track:3rZmvRfoboInopoGZ2GsT8,0.0607,0.423,0.97,0.0516,0.975,-6.179,0.101,78.767,0.463,17,201120
83,Tumbling Dice - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,18,4FuwLhBiHFOinjkXyi1GN7,spotify:track:4FuwLhBiHFOinjkXyi1GN7,0.541,0.446,0.915,0.296,0.966,-6.404,0.0975,117.936,0.526,17,267066
84,She's So Cold - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,19,3HylUWQsFpoYy8hUGPQeYa,spotify:track:3HylUWQsFpoYy8hUGPQeYa,0.219,0.36,0.952,0.673,0.736,-6.579,0.138,168.863,0.618,18,250493
85,Hang Fire - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,20,5OOPWKx9NoFQDLOPjfWKzE,spotify:track:5OOPWKx9NoFQDLOPjfWKzE,0.228,0.197,0.979,0.712,0.993,-5.8,0.0954,171.766,0.57,17,147106
86,Miss You - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,21,3dAaW8lo0SEpUMdrfmn0Rd,spotify:track:3dAaW8lo0SEpUMdrfmn0Rd,0.255,0.509,0.874,0.104,0.911,-6.823,0.0498,116.717,0.683,19,468586
87,Honky Tonk Women - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,22,2DwPAb4GWe0HOCfY5Q8dvv,spotify:track:2DwPAb4GWe0HOCfY5Q8dvv,0.243,0.412,0.923,0.0509,0.904,-6.532,0.0506,116.167,0.624,18,211426
88,Brown Sugar - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,23,5XoxicCLs7FZbGGtliOh9V,spotify:track:5XoxicCLs7FZbGGtliOh9V,0.303,0.267,0.985,0.344,0.967,-5.808,0.118,146.544,0.321,16,203973
89,Start Me Up - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,24,4FbMzbRKaa8hTuDUHtLv6A,spotify:track:4FbMzbRKaa8hTuDUHtLv6A,0.489,0.401,0.986,0.666,0.976,-5.755,0.14,138.949,0.493,17,279866
90,Jumpin' Jack Flash - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,25,1Y68wEpLrQAlnBZRY2deRn,spotify:track:1Y68wEpLrQAlnBZRY2deRn,0.162,0.227,0.978,0.917,0.986,-6.262,0.103,155.773,0.481,17,361533
91,(I Can't Get No) Satisfaction - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,26,3n7zqQtyyTXtBqNKudGKwO,spotify:track:3n7zqQtyyTXtBqNKudGKwO,0.339,0.245,0.965,0.537,0.96,-5.666,0.0615,169.329,0.51,16,362026
92,Start Me Up - Remastered 2021,Tattoo You,2021-10-22,1,2g9o0pyV6uGBoCV58pKHbw,spotify:track:2g9o0pyV6uGBoCV58pKHbw,0.0302,0.555,0.956,0.367,0.0753,-2.147,0.0577,121.752,0.933,12,214173
93,Hang Fire - Remastered 2021,Tattoo You,2021-10-22,2,4EzYKKunEz1mvUnwiv7RQZ,spotify:track:4EzYKKunEz1mvUnwiv7RQZ,0.0136,0.421,0.927,0.0797,0.264,-1.734,0.0345,151.096,0.922,11,141626
94,Slave - Remastered 2021,Tattoo You,2021-10-22,3,3qaS7z0tdy33jXD3mT410A,spotify:track:3qaS7z0tdy33jXD3mT410A,0.13,0.558,0.898,0.306,0.0562,-4.314,0.0515,133.338,0.853,11,392426
95,Little T&A - Remastered 2021,Tattoo You,2021-10-22,4,0zTrg7EWTCdeOFURYpXCjl,spotify:track:0zTrg7EWTCdeOFURYpXCjl,0.156,0.497,0.953,0.0429,0.667,-1.978,0.0328,135.453,0.801,13,204440
96,Black Limousine - Remastered 2021,Tattoo You,2021-10-22,5,01P3L0fBZHBpImwHlBIyvk,spotify:track:01P3L0fBZHBpImwHlBIyvk,0.122,0.48,0.934,0.198,0.701,-1.382,0.0715,108.894,0.825,9,214893
97,Neighbours - Remastered 2021,Tattoo You,2021-10-22,6,39f71Z1Ge24QPCmCSFfUMx,spotify:track:39f71Z1Ge24QPCmCSFfUMx,0.0754,0.479,0.981,0.00563,0.245,-1.712,0.071,82.412,0.671,8,214306
98,Worried About You - Remastered 2021,Tattoo You,2021-10-22,7,6H6xc0isHM5guLDPi8voes,spotify:track:6H6xc0isHM5guLDPi8voes,0.0804,0.423,0.714,0.000517,0.082,-4.01,0.0318,84.351,0.383,10,318253
99,Tops - Remastered 2021,Tattoo You,2021-10-22,8,0ySwL9ML3837OrdlOqRDJn,spotify:track:0ySwL9ML3837OrdlOqRDJn,0.0952,0.57,0.826,4.6e-05,0.11,-3.225,0.0457,80.247,0.634,9,229093
100,Heaven - Remastered 2021,Tattoo You,2021-10-22,9,2wrH8dAuxOx2zlDOnL30N1,spotify:track:2wrH8dAuxOx2zlDOnL30N1,0.174,0.611,0.559,0.0167,0.132,-5.833,0.0325,114.128,0.111,12,263186
101,No Use In Crying - Remastered 2021,Tattoo You,2021-10-22,10,3kYBe8DXin0TGJWmMGJQTW,spotify:track:3kYBe8DXin0TGJWmMGJQTW,0.578,0.594,0.609,0.000337,0.229,-3.171,0.0311,142.838,0.404,9,206533
102,Waiting On A Friend - Remastered 2021,Tattoo You,2021-10-22,11,0nF6T5B1ll314oY0IZZjhH,spotify:track:0nF6T5B1ll314oY0IZZjhH,0.0921,0.57,0.86,0.111,0.632,-2.903,0.0315,116.607,0.885,11,275760
