,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
121,Nothing On You (feat. Paulo Londra & Dave),No.6 Collaborations Project,2019-07-12,11,2qRN7PWiHRLprw4FpDeI9N,spotify:track:2qRN7PWiHRLprw4FpDeI9N,0.333,0.747,0.649,0.0,0.172,-6.218,0.218,88.011,0.84,57,200733
122,I Don't Want Your Money (feat. H.E.R.),No.6 Collaborations Project,2019-07-12,12,3FHXUqaUer9o231Je1zxIN,spotify:track:3FHXUqaUer9o231Je1zxIN,0.31,0.468,0.63,0.0,0.137,-6.536,0.0843,91.419,0.762,53,204506
123,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),No.6 Collaborations Project,2019-07-12,13,4vIKzWqtn44umal5jXq4wE,spotify:track:4vIKzWqtn44umal5jXq4wE,0.467,0.778,0.589,0.0,0.0902,-5.548,0.269,98.001,0.513,53,212306
124,Way To Break My Heart (feat. Skrillex),No.6 Collaborations Project,2019-07-12,14,5d1rmWWF1725tnYjq6rMDB,spotify:track:5d1rmWWF1725tnYjq6rMDB,0.11,0.726,0.731,3.45e-06,0.0928,-6.298,0.159,170.125,0.437,53,190293
125,BLOW (with Chris Stapleton & Bruno Mars),No.6 Collaborations Project,2019-07-12,15,7hvO2qCwJVZxiyoA7c9i5d,spotify:track:7hvO2qCwJVZxiyoA7c9i5d,0.000245,0.631,0.796,0.0108,0.38,-5.35,0.0401,92.47,0.596,59,209120
126,Eraser,÷ (Deluxe),2017-03-03,1,7oolFzHipTMg2nL7shhdz2,spotify:track:7oolFzHipTMg2nL7shhdz2,0.086,0.64,0.812,0.0,0.0509,-5.647,0.0834,86.013,0.914,60,227426
127,Castle on the Hill,÷ (Deluxe),2017-03-03,2,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,0.0232,0.461,0.834,1.14e-05,0.14,-4.868,0.0989,135.007,0.471,82,261153
128,Dive,÷ (Deluxe),2017-03-03,3,51ChrwmUPDJvedPQnIU8Ls,spotify:track:51ChrwmUPDJvedPQnIU8Ls,0.355,0.761,0.386,0.0,0.0953,-6.158,0.0399,134.943,0.526,76,238440
129,Shape of You,÷ (Deluxe),2017-03-03,4,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,95.977,0.931,89,233712
130,Perfect,÷ (Deluxe),2017-03-03,5,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.163,0.599,0.448,0.0,0.106,-6.312,0.0232,95.05,0.168,90,263400
131,Galway Girl,÷ (Deluxe),2017-03-03,6,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,0.0735,0.624,0.876,0.0,0.327,-3.374,0.1,99.943,0.781,82,170826
132,Happier,÷ (Deluxe),2017-03-03,7,2RttW7RAu5nOAfq6YFvApB,spotify:track:2RttW7RAu5nOAfq6YFvApB,0.536,0.522,0.385,0.0,0.135,-7.355,0.0288,89.792,0.236,80,207520
133,New Man,÷ (Deluxe),2017-03-03,8,5HDPtsnyb3maFmPL8LLUTG,spotify:track:5HDPtsnyb3maFmPL8LLUTG,0.0559,0.78,0.745,0.0,0.0595,-3.97,0.145,94.026,0.862,65,189280
134,Hearts Don't Break Around Here,÷ (Deluxe),2017-03-03,9,2dfHh7ECGxfNqZTQno09Vk,spotify:track:2dfHh7ECGxfNqZTQno09Vk,0.719,0.604,0.366,0.0,0.162,-7.881,0.0267,105.177,0.181,64,248413
135,What Do I Know?,÷ (Deluxe),2017-03-03,10,2pJZ1v8HezrAoZ0Fhzby92,spotify:track:2pJZ1v8HezrAoZ0Fhzby92,0.251,0.838,0.492,0.0,0.262,-5.69,0.038,115.092,0.895,69,237333
136,How Would You Feel (Paean),÷ (Deluxe),2017-03-03,11,6PJ8FF6UR8FZXfEvpHkIVN,spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,0.424,0.617,0.439,0.0,0.127,-5.63,0.0269,139.979,0.242,67,280533
137,Supermarket Flowers,÷ (Deluxe),2017-03-03,12,4VuS959DSpr82t3qBqCrWG,spotify:track:4VuS959DSpr82t3qBqCrWG,0.914,0.589,0.242,0.0,0.0887,-10.517,0.0442,89.749,0.257,78,221106
138,Barcelona,÷ (Deluxe),2017-03-03,13,3Lfiu5sZ4M4B6JaKMBc0FU,spotify:track:3Lfiu5sZ4M4B6JaKMBc0FU,0.448,0.747,0.76,0.0,0.153,-4.294,0.187,99.975,0.682,66,191146
139,Bibia Be Ye Ye,÷ (Deluxe),2017-03-03,14,6SznMYPQJHzr3IwsAHLId2,spotify:track:6SznMYPQJHzr3IwsAHLId2,0.52,0.738,0.677,0.0,0.133,-5.121,0.0824,127.067,0.882,63,176746
140,Nancy Mulligan,÷ (Deluxe),2017-03-03,15,35QZaWQRkmnAVqBF1TLCxQ,spotify:track:35QZaWQRkmnAVqBF1TLCxQ,0.117,0.68,0.852,0.0,0.0866,-4.35,0.0349,101.993,0.858,70,179786
141,Save Myself,÷ (Deluxe),2017-03-03,16,6TIU9Ehmi6dMzZK73Ym4yj,spotify:track:6TIU9Ehmi6dMzZK73Ym4yj,0.85,0.552,0.29,0.0,0.227,-5.617,0.0448,78.842,0.481,63,247106
142,One,x (Wembley Edition),2015-11-13,1,5mUBAfEctquPCp3oe8CRZX,spotify:track:5mUBAfEctquPCp3oe8CRZX,0.877,0.464,0.321,0.0,0.0789,-11.12,0.0418,93.528,0.306,46,252760
143,I'm a Mess,x (Wembley Edition),2015-11-13,2,05AXbdKlVvkT6IJlYAfuap,spotify:track:05AXbdKlVvkT6IJlYAfuap,0.556,0.697,0.377,0.0,0.0999,-7.755,0.0397,138.754,0.336,42,244573
144,Sing,x (Wembley Edition),2015-11-13,3,5sA4n1wolLZk2YpBLbsCqj,spotify:track:5sA4n1wolLZk2YpBLbsCqj,0.304,0.818,0.67,1.22e-06,0.0601,-4.451,0.0472,119.988,0.939,44,235382
145,Don't,x (Wembley Edition),2015-11-13,4,5LTzAKRZ2Xct8d6vVrErha,spotify:track:5LTzAKRZ2Xct8d6vVrErha,0.0113,0.806,0.608,0.0,0.635,-7.008,0.0659,95.049,0.849,45,219840
146,Nina,x (Wembley Edition),2015-11-13,5,3b2b3rMn0LflqsIW0g5lDl,spotify:track:3b2b3rMn0LflqsIW0g5lDl,0.175,0.791,0.669,0.0,0.33,-7.189,0.146,92.013,0.809,38,225533
147,Photograph,x (Wembley Edition),2015-11-13,6,0ch8PUB8JRTMJqmdmfY46U,spotify:track:0ch8PUB8JRTMJqmdmfY46U,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.0476,107.989,0.201,54,258986
148,Bloodstream,x (Wembley Edition),2015-11-13,7,2mHWjchw9pqHBvHh7iKoco,spotify:track:2mHWjchw9pqHBvHh7iKoco,0.529,0.66,0.316,0.000294,0.104,-11.567,0.0364,91.207,0.543,42,300253
149,Tenerife Sea,x (Wembley Edition),2015-11-13,8,5rYipCuUMXmKr5XM3eDC1r,spotify:track:5rYipCuUMXmKr5XM3eDC1r,0.697,0.53,0.346,1.07e-05,0.105,-10.497,0.0376,121.876,0.359,61,241346
150,Runaway,x (Wembley Edition),2015-11-13,9,1QaVYz0KPmXtdjVcm3P4oj,spotify:track:1QaVYz0KPmXtdjVcm3P4oj,0.024,0.767,0.449,0.000299,0.151,-7.158,0.0364,95.03,0.908,39,205133
151,The Man,x (Wembley Edition),2015-11-13,10,01cCX1iNks6Ob0Ynwwg8tX,spotify:track:01cCX1iNks6Ob0Ynwwg8tX,0.576,0.759,0.725,0.0,0.0771,-7.006,0.158,87.467,0.619,35,250426
152,Thinking out Loud,x (Wembley Edition),2015-11-13,11,2L6ypr3l5t5mLkY3lXIpZE,spotify:track:2L6ypr3l5t5mLkY3lXIpZE,0.474,0.781,0.445,0.0,0.184,-6.061,0.0295,78.998,0.591,56,281560
153,Afire Love,x (Wembley Edition),2015-11-13,12,0jnNYYeMqMdreIsN22PzGk,spotify:track:0jnNYYeMqMdreIsN22PzGk,0.464,0.552,0.637,1.63e-05,0.136,-6.568,0.0445,97.97,0.333,40,314280
154,Take It Back,x (Wembley Edition),2015-11-13,13,3AhWpAMU0lj0CPMZv3Krde,spotify:track:3AhWpAMU0lj0CPMZv3Krde,0.318,0.754,0.613,0.0,0.335,-6.342,0.229,113.196,0.904,35,208400
155,Shirtsleeves,x (Wembley Edition),2015-11-13,14,5Httl4rILlQs8FednTJ2uE,spotify:track:5Httl4rILlQs8FednTJ2uE,0.319,0.752,0.76,0.0,0.335,-5.34,0.0341,107.034,0.752,35,190226
156,Even My Dad Does Sometimes,x (Wembley Edition),2015-11-13,15,60k4LTrhZ7xX0tSYZkXsuK,spotify:track:60k4LTrhZ7xX0tSYZkXsuK,0.756,0.58,0.318,0.000171,0.117,-8.926,0.0279,129.757,0.295,36,228533
157,I See Fire,x (Wembley Edition),2015-11-13,16,2q5rFdBjUn0e9EL6mHb4Jy,spotify:track:2q5rFdBjUn0e9EL6mHb4Jy,0.638,0.641,0.176,5.14e-06,0.252,-11.692,0.0349,76.031,0.297,0,299146
158,English Rose,x (Wembley Edition),2015-11-13,17,3B8BedGdUGT1Ixog6v8ua8,spotify:track:3B8BedGdUGT1Ixog6v8ua8,0.0977,0.579,0.649,0.0,0.125,-6.522,0.0352,114.593,0.184,43,184173
159,Touch and Go,x (Wembley Edition),2015-11-13,18,4w098dhR8GON00jYL1vCv4,spotify:track:4w098dhR8GON00jYL1vCv4,0.294,0.812,0.542,6.92e-05,0.141,-5.403,0.0444,110.268,0.733,52,240986
160,New York,x (Wembley Edition),2015-11-13,19,5FBaWYaoA8j260ctveOa4a,spotify:track:5FBaWYaoA8j260ctveOa4a,0.707,0.728,0.461,0.0,0.113,-8.726,0.0395,86.014,0.474,43,235960
161,Make It Rain,x (Wembley Edition),2015-11-13,20,4rhcqdXTzNX9uZRZybj3UP,spotify:track:4rhcqdXTzNX9uZRZybj3UP,0.791,0.618,0.239,0.0,0.1,-8.371,0.0274,96.846,0.327,54,404480
162,Parting Glass - Live at Wembley Stadium,x (Wembley Edition),2015-11-13,21,0CjyIDOzzujwovFiCHe1LS,spotify:track:0CjyIDOzzujwovFiCHe1LS,0.598,0.389,0.369,0.0,0.96,-6.886,0.0404,102.625,0.541,40,195967
163,Small Bump - Live at Wembley Stadium,x (Wembley Edition),2015-11-13,22,1nVe4FCdf6dVBkzAF741IC,spotify:track:1nVe4FCdf6dVBkzAF741IC,0.219,0.69,0.696,0.0,0.958,-7.432,0.183,125.735,0.237,36,302992
164,Lay It All on Me (feat. Ed Sheeran),x (Wembley Edition),2015-11-13,23,1eIcWCHqpW2qlWwNOH3dL1,spotify:track:1eIcWCHqpW2qlWwNOH3dL1,0.141,0.669,0.747,0.0,0.185,-7.108,0.0428,122.531,0.483,40,242440
165,"You Need Me, I Don't Need You",5,2014-06-23,1,6x44NmhdsmgRzG07kzqOO6,spotify:track:6x44NmhdsmgRzG07kzqOO6,0.692,0.689,0.563,0.0,0.0579,-5.539,0.275,129.517,0.819,39,245040
166,So,5,2014-06-23,2,24ha18yq0t7XnZ9EgJ7HYb,spotify:track:24ha18yq0t7XnZ9EgJ7HYb,0.853,0.521,0.133,0.0,0.35,-10.599,0.0431,140.077,0.391,43,268760
167,Be Like You,5,2014-06-23,3,6ThrnYkLPlKar6dUIggR6Q,spotify:track:6ThrnYkLPlKar6dUIggR6Q,0.715,0.671,0.388,0.0,0.192,-6.516,0.0762,105.869,0.59,41,218373
168,The City,5,2014-06-23,4,4oCmusomhJaDXUF9OttwQ5,spotify:track:4oCmusomhJaDXUF9OttwQ5,0.74,0.689,0.369,0.0,0.122,-7.183,0.357,102.565,0.701,36,266280
169,Sunburn,5,2014-06-23,5,0Z0GZkW8QCohqGChLmWixd,spotify:track:0Z0GZkW8QCohqGChLmWixd,0.842,0.533,0.17,5.03e-06,0.113,-11.342,0.0668,116.852,0.33,41,266053
170,Let It Out,5,2014-06-23,1,4Ur8TgNrZyUuRBWjsQfgGe,spotify:track:4Ur8TgNrZyUuRBWjsQfgGe,0.645,0.731,0.603,0.011,0.147,-7.656,0.0378,96.973,0.619,38,231546
171,Homeless,5,2014-06-23,2,5YS8NjfOuoFP1vi5wglycc,spotify:track:5YS8NjfOuoFP1vi5wglycc,0.519,0.754,0.636,0.0,0.108,-7.129,0.193,90.001,0.875,37,210746
172,Little Bird,5,2014-06-23,3,5DizlXTwJjjwxxqGNChcvO,spotify:track:5DizlXTwJjjwxxqGNChcvO,0.569,0.826,0.485,0.0,0.107,-7.424,0.0354,104.011,0.278,40,226066
173,Sofa,5,2014-06-23,4,2Z7RLfJdXXkXUmvMJxkNJo,spotify:track:2Z7RLfJdXXkXUmvMJxkNJo,0.14,0.646,0.65,9.65e-06,0.0999,-6.491,0.0278,100.05,0.52,37,199133
174,One Night,5,2014-06-23,5,1IbGB3FLPDJjBX5i3S57rA,spotify:track:1IbGB3FLPDJjBX5i3S57rA,0.379,0.781,0.836,0.0,0.289,-5.496,0.0658,94.989,0.636,37,206440
175,Firefly,5,2014-06-23,6,7udHOd6OUjUIhSjpTo4cl4,spotify:track:7udHOd6OUjUIhSjpTo4cl4,0.886,0.602,0.31,0.000142,0.105,-11.469,0.0373,159.917,0.36,42,254999
176,The City - Live at Sticky Studios; Loose Change EP,5,2014-06-23,7,7cCsAsOKvFdOjQHpADku4O,spotify:track:7cCsAsOKvFdOjQHpADku4O,0.507,0.712,0.569,0.0,0.412,-6.032,0.204,105.032,0.837,32,306320
177,Firefly - Bravado Dubstep Remix,5,2014-06-23,8,0dQ5jI1SGoAX2QT6N95tad,spotify:track:0dQ5jI1SGoAX2QT6N95tad,0.28,0.629,0.663,0.711,0.0811,-10.516,0.0283,139.982,0.49,30,269186
178,Fall,5,2014-06-23,1,5JTTFF4bKTIqrhRmmOgXXo,spotify:track:5JTTFF4bKTIqrhRmmOgXXo,0.632,0.559,0.283,0.00127,0.126,-9.827,0.0323,82.552,0.188,43,163272
179,Fire Alarms,5,2014-06-23,2,4I7VRMbaqi6GdSkaSxe1he,spotify:track:4I7VRMbaqi6GdSkaSxe1he,0.772,0.602,0.286,0.0,0.162,-9.886,0.0296,102.009,0.379,38,144013
180,Where We Land,5,2014-06-23,3,0xaPq2EZ9pQ9vLuxy6MCHH,spotify:track:0xaPq2EZ9pQ9vLuxy6MCHH,0.838,0.68,0.248,4.86e-06,0.0907,-11.592,0.031,119.944,0.275,41,183000
181,Cold Coffee,5,2014-06-23,4,4THoSHxiabL1rd59iVWu2T,spotify:track:4THoSHxiabL1rd59iVWu2T,0.453,0.544,0.529,0.0,0.131,-6.753,0.0256,92.936,0.403,51,254226
182,She,5,2014-06-23,5,3ICdPHubhqTJ4Lm9NEb2W3,spotify:track:3ICdPHubhqTJ4Lm9NEb2W3,0.811,0.573,0.344,0.0,0.13,-10.91,0.0361,157.783,0.377,46,244653
183,The A Team - Live at the Bedford,5,2014-06-23,1,3nwbntyppUfLEMorPB40HN,spotify:track:3nwbntyppUfLEMorPB40HN,0.728,0.402,0.339,0.0,0.833,-9.574,0.0498,83.194,0.496,33,322933
184,Homeless - Live at the Bedford,5,2014-06-23,2,0ewWskuCnqrTFvMUqtAQwF,spotify:track:0ewWskuCnqrTFvMUqtAQwF,0.62,0.601,0.879,0.0,0.464,-5.215,0.0945,99.377,0.713,30,225013
185,The City - Live at the Bedford,5,2014-06-23,3,4HQcJua3wHJLvBvc3gKJTr,spotify:track:4HQcJua3wHJLvBvc3gKJTr,0.545,0.602,0.8,0.0,0.656,-5.91,0.0734,109.921,0.81,31,307760
186,Fall - Live at the Bedford,5,2014-06-23,4,1lG7S133U7vKOXy0n8WeEL,spotify:track:1lG7S133U7vKOXy0n8WeEL,0.807,0.494,0.0964,7.13e-05,0.936,-16.691,0.0532,86.676,0.393,31,151173
187,Wake Me Up - Live at the Bedford,5,2014-06-23,5,2c3PILT3ocB6B47pNzi9qs,spotify:track:2c3PILT3ocB6B47pNzi9qs,0.792,0.616,0.141,0.0,0.897,-17.161,0.532,107.874,0.361,32,300680
188,"You Need Me, I Don't Need You - Live at the Bedford",5,2014-06-23,6,2GGOQWJo7FGEQojc7baekK,spotify:track:2GGOQWJo7FGEQojc7baekK,0.48,0.506,0.911,0.0,0.696,-4.779,0.23,105.475,0.781,33,590333
189,Lately (feat. Devlin),5,2014-06-23,1,5cth8vxCckeYgE10nX58re,spotify:track:5cth8vxCckeYgE10nX58re,0.0928,0.718,0.82,0.0,0.391,-5.552,0.103,90.013,0.329,31,271333
190,You (feat. Wiley),5,2014-06-23,2,6dSgNLxLDgTaPQlB15yOOK,spotify:track:6dSgNLxLDgTaPQlB15yOOK,0.386,0.799,0.532,0.00017,0.0978,-9.472,0.0707,100.032,0.189,31,201586
191,Family (feat. P Money),5,2014-06-23,3,77m6ySUV5ZpOdaIsygDYMZ,spotify:track:77m6ySUV5ZpOdaIsygDYMZ,0.515,0.476,0.704,0.0,0.094,-5.411,0.278,140.396,0.297,30,254906
192,Radio (feat. JME),5,2014-06-23,4,3MUKlVjVJBvPf4flrDq8KB,spotify:track:3MUKlVjVJBvPf4flrDq8KB,0.214,0.693,0.833,0.0,0.117,-5.408,0.263,99.901,0.759,30,222653
193,Little Lady (feat. Mikill Pane),5,2014-06-23,5,7bXTXa2zmMuRZPCBEWcjHw,spotify:track:7bXTXa2zmMuRZPCBEWcjHw,0.731,0.437,0.5,0.0,0.157,-7.103,0.105,85.293,0.437,32,328653
194,Drown Me Out (feat. Ghetts) - + Ghetts,5,2014-06-23,6,0dNt7lZks5TVxiGaCIY1yZ,spotify:track:0dNt7lZks5TVxiGaCIY1yZ,0.0282,0.511,0.91,0.0,0.127,-6.186,0.116,140.147,0.426,29,261440
195,"Nightmares (feat. Random Impulse, Sway & Wretch 32)",5,2014-06-23,7,4SVST4FR6Gj74UJCzCiOSX,spotify:track:4SVST4FR6Gj74UJCzCiOSX,0.101,0.855,0.678,0.00232,0.0964,-6.864,0.052,120.012,0.429,30,243000
196,Goodbye to You (feat. Dot Rotten),5,2014-06-23,8,1O5u4AShfndSLCnVqlV0h2,spotify:track:1O5u4AShfndSLCnVqlV0h2,0.267,0.64,0.664,0.0,0.329,-7.812,0.152,140.007,0.275,30,330200
197,One,x (Deluxe Edition),2014-06-21,1,5TvFfDlVoUWZvfqrhTJzD7,spotify:track:5TvFfDlVoUWZvfqrhTJzD7,0.877,0.464,0.321,0.0,0.0789,-11.12,0.0418,93.528,0.306,63,252760
198,I'm a Mess,x (Deluxe Edition),2014-06-21,2,0xCA70t1ZA4fa9UOE0lIJm,spotify:track:0xCA70t1ZA4fa9UOE0lIJm,0.556,0.697,0.377,0.0,0.0999,-7.755,0.0397,138.754,0.336,66,244573
199,Sing,x (Deluxe Edition),2014-06-21,3,6K8qKeWo5MsFED7wCR6Kop,spotify:track:6K8qKeWo5MsFED7wCR6Kop,0.304,0.818,0.67,1.22e-06,0.0601,-4.451,0.0472,119.988,0.939,72,235382
200,Don't,x (Deluxe Edition),2014-06-21,4,1huvTbEYtgltjQRXzrNKGi,spotify:track:1huvTbEYtgltjQRXzrNKGi,0.0113,0.806,0.608,0.0,0.635,-7.008,0.0659,95.049,0.849,75,219840
201,Nina,x (Deluxe Edition),2014-06-21,5,3GKSfF6c3Rv3a1knSjxnXa,spotify:track:3GKSfF6c3Rv3a1knSjxnXa,0.175,0.791,0.669,0.0,0.33,-7.189,0.146,92.013,0.809,57,225533
202,Photograph,x (Deluxe Edition),2014-06-21,6,1HNkqx9Ahdgi1Ixy2xkKkL,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.0476,107.989,0.201,87,258986
203,Bloodstream,x (Deluxe Edition),2014-06-21,7,5v4sZRuvWDcisoOk1PFv6T,spotify:track:5v4sZRuvWDcisoOk1PFv6T,0.529,0.66,0.316,0.000294,0.104,-11.567,0.0364,91.207,0.543,67,300253
204,Tenerife Sea,x (Deluxe Edition),2014-06-21,8,1HbcclMpw0q2WDWpdGCKdS,spotify:track:1HbcclMpw0q2WDWpdGCKdS,0.697,0.53,0.346,1.07e-05,0.105,-10.497,0.0376,121.876,0.359,70,241346
205,Runaway,x (Deluxe Edition),2014-06-21,9,2VmA7bm5ECiYZfw7x4Nzku,spotify:track:2VmA7bm5ECiYZfw7x4Nzku,0.024,0.767,0.449,0.000299,0.151,-7.158,0.0364,95.03,0.908,58,205133
206,The Man,x (Deluxe Edition),2014-06-21,10,1gHF0I223J5pv06SuBcmkz,spotify:track:1gHF0I223J5pv06SuBcmkz,0.576,0.759,0.725,0.0,0.0771,-7.006,0.158,87.467,0.619,54,250426
207,Thinking out Loud,x (Deluxe Edition),2014-06-21,11,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.474,0.781,0.445,0.0,0.184,-6.061,0.0295,78.998,0.591,85,281560
208,Afire Love,x (Deluxe Edition),2014-06-21,12,12B0Twa9kRz45Xw2PgXHJm,spotify:track:12B0Twa9kRz45Xw2PgXHJm,0.464,0.552,0.637,1.63e-05,0.136,-6.568,0.0445,97.97,0.333,59,314280
209,Take It Back,x (Deluxe Edition),2014-06-21,13,2dmOWlEHrP266Qgz6wnUrd,spotify:track:2dmOWlEHrP266Qgz6wnUrd,0.318,0.754,0.613,0.0,0.335,-6.342,0.229,113.196,0.904,53,208400
210,Shirtsleeves,x (Deluxe Edition),2014-06-21,14,7awwmuGslmuyhnlpFipDqk,spotify:track:7awwmuGslmuyhnlpFipDqk,0.319,0.752,0.76,0.0,0.335,-5.34,0.0341,107.034,0.752,53,190226
211,Even My Dad Does Sometimes,x (Deluxe Edition),2014-06-21,15,0N5zjRnf8AreOm95iSBXF4,spotify:track:0N5zjRnf8AreOm95iSBXF4,0.756,0.58,0.318,0.000171,0.117,-8.926,0.0279,129.757,0.295,54,228533
212,I See Fire,x (Deluxe Edition),2014-06-21,16,5pY3ovFxbvAg7reGZjJQSp,spotify:track:5pY3ovFxbvAg7reGZjJQSp,0.638,0.641,0.176,5.14e-06,0.252,-11.692,0.0349,76.031,0.297,1,299146
213,Let It Out,Loose Change,2011-12-09,1,69RasNFxqhiyy75JDHsrIS,spotify:track:69RasNFxqhiyy75JDHsrIS,0.645,0.731,0.603,0.011,0.147,-7.656,0.0378,96.973,0.619,44,231546
214,Homeless,Loose Change,2011-12-09,2,0jtTK6XjYj2L3Ge6jyK2sr,spotify:track:0jtTK6XjYj2L3Ge6jyK2sr,0.519,0.754,0.636,0.0,0.108,-7.129,0.193,90.001,0.875,38,210746
215,Little Bird,Loose Change,2011-12-09,3,7sGK98k8lv3hzRznoN909t,spotify:track:7sGK98k8lv3hzRznoN909t,0.569,0.826,0.485,0.0,0.107,-7.424,0.0354,104.011,0.278,39,226066
216,Sofa,Loose Change,2011-12-09,4,5VAd82Nigp6Qdbl2zln1cl,spotify:track:5VAd82Nigp6Qdbl2zln1cl,0.14,0.646,0.65,9.65e-06,0.0999,-6.491,0.0278,100.05,0.52,38,199133
217,One Night,Loose Change,2011-12-09,5,0CNrpbpJ9HsFffF9hqWIIe,spotify:track:0CNrpbpJ9HsFffF9hqWIIe,0.379,0.781,0.836,0.0,0.289,-5.496,0.0658,94.989,0.636,43,206440
218,Firefly,Loose Change,2011-12-09,6,4fZscNFYKoPIDHrgXxdacR,spotify:track:4fZscNFYKoPIDHrgXxdacR,0.886,0.602,0.31,0.000142,0.105,-11.469,0.0373,159.917,0.36,46,254999
219,The City - Live at Sticky Studios; Loose Change EP,Loose Change,2011-12-09,7,1Fj5Hfda761tgxKbJUlFxN,spotify:track:1Fj5Hfda761tgxKbJUlFxN,0.507,0.712,0.569,0.0,0.412,-6.032,0.204,105.032,0.837,33,306320
220,Firefly - Bravado Dubstep Remix,Loose Change,2011-12-09,8,1qjnGMSchVVfePsMV0UZ9b,spotify:track:1qjnGMSchVVfePsMV0UZ9b,0.28,0.629,0.663,0.711,0.0811,-10.516,0.0283,139.982,0.49,30,269186
221,The A Team - Live at the Bedford,Live at the Bedford,2011-12-09,1,6JUGrUnAms0o3uGVIhkAyH,spotify:track:6JUGrUnAms0o3uGVIhkAyH,0.728,0.402,0.339,0.0,0.833,-9.574,0.0498,83.194,0.496,32,322933
222,Homeless - Live at the Bedford,Live at the Bedford,2011-12-09,2,0T0wYEzpL46dCaTL1DLCyD,spotify:track:0T0wYEzpL46dCaTL1DLCyD,0.62,0.601,0.879,0.0,0.464,-5.215,0.0945,99.377,0.713,29,225013
223,The City - Live at the Bedford,Live at the Bedford,2011-12-09,3,7JE96R5PJCWQ9Cm3JQXYuH,spotify:track:7JE96R5PJCWQ9Cm3JQXYuH,0.545,0.602,0.8,0.0,0.656,-5.91,0.0734,109.921,0.81,29,307760
224,Fall - Live at the Bedford,Live at the Bedford,2011-12-09,4,1YM4HlWW3vvrnWdf9N7Xi2,spotify:track:1YM4HlWW3vvrnWdf9N7Xi2,0.807,0.494,0.0964,7.13e-05,0.936,-16.691,0.0532,86.676,0.393,30,151173
225,Wake Me Up - Live at the Bedford,Live at the Bedford,2011-12-09,5,7GtrkWkk5MxDaIlGOr7UU9,spotify:track:7GtrkWkk5MxDaIlGOr7UU9,0.792,0.616,0.141,0.0,0.897,-17.161,0.532,107.874,0.361,34,300680
226,"You Need Me, I Don't Need You - Live at the Bedford",Live at the Bedford,2011-12-09,6,5rJDpFuffh8UFEKqvzCAZP,spotify:track:5rJDpFuffh8UFEKqvzCAZP,0.48,0.506,0.911,0.0,0.696,-4.779,0.23,105.475,0.781,33,590333
227,Lately (feat. Devlin),No.5 Collaborations Project,2011-09-09,1,1iyJwocwqUMwLgmu9O5Y13,spotify:track:1iyJwocwqUMwLgmu9O5Y13,0.0928,0.718,0.82,0.0,0.391,-5.552,0.103,90.013,0.329,37,271333
228,You (feat. Wiley),No.5 Collaborations Project,2011-09-09,2,7h7KBBdYIzrxOsLfR9aUO7,spotify:track:7h7KBBdYIzrxOsLfR9aUO7,0.386,0.799,0.532,0.00017,0.0978,-9.472,0.0707,100.032,0.189,35,201586
229,Family (feat. P Money),No.5 Collaborations Project,2011-09-09,3,79d2OA4Sj4nfw0vk8EV82D,spotify:track:79d2OA4Sj4nfw0vk8EV82D,0.515,0.476,0.704,0.0,0.094,-5.411,0.278,140.396,0.297,35,254906
230,Radio (feat. JME),No.5 Collaborations Project,2011-09-09,4,5KB7EYQuHd0S5WKVWpagYu,spotify:track:5KB7EYQuHd0S5WKVWpagYu,0.214,0.693,0.833,0.0,0.117,-5.408,0.263,99.901,0.759,36,222653
231,Little Lady (feat. Mikill Pane),No.5 Collaborations Project,2011-09-09,5,5rKb6l02IplvF9I0sJI9Lj,spotify:track:5rKb6l02IplvF9I0sJI9Lj,0.731,0.437,0.5,0.0,0.157,-7.103,0.105,85.293,0.437,41,328653
232,Drown Me Out (feat. Ghetts) - + Ghetts,No.5 Collaborations Project,2011-09-09,6,0UD8qgp0Fmgh79K3qeTHQh,spotify:track:0UD8qgp0Fmgh79K3qeTHQh,0.0282,0.511,0.91,0.0,0.127,-6.186,0.116,140.147,0.426,32,261440
233,"Nightmares (feat. Random Impulse, Sway & Wretch 32)",No.5 Collaborations Project,2011-09-09,7,4MKPqVv3FqKCZTcKHfR125,spotify:track:4MKPqVv3FqKCZTcKHfR125,0.101,0.855,0.678,0.00232,0.0964,-6.864,0.052,120.012,0.429,32,243000
